,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OccupancyId,ClientId,ClientIdText,ClientPropertyId,PropertyName,StreetNumber,StreetPrefix,StreetName,StreetType,StreetSuffix,Address2,Suite,City,State,ZipCode,DistrictCode,DistrictText,APN,County,Township,ZoneCode,ZoneText,Longitude,Latitude,FixedPropertyUseCode,FixedPropertyUseText,FloorsAboveGround,FloorsBelowGround,PropertyOccupantLoad,PropertySquarefoot,MixedUseCode,MixedUseText,PropertyOwnershipCode,PropertyOwnershipText,RoofCoveringCode,RoofCoveringText,StructureTypeCode,StructureTypeText,ConstructionTypeCode,ConstructionTypeDriscription,BuildingStatusCode,BuildingStatusText,DetectorPresentCode,DetectorPresentText,DetectorPowerCode,DetectorPowerText,DetectorTypeCode,DetectorTypeText,AutomaticExtinguishingCode,AutomaticExtinguishingText,AutomaticExtinguishingTypeCode,AutomaticExtingushingTypeText,AutomaticExtinguishingNumberOfHeads,StationCode,StationText,InspectionDistrictCode,InspectionDistrictText,BuildingClassCode,BuildingClassText,ConstructionCompletedDate,PropertyNotes,BusinessPermit,LastInspectionDate,LastInspectionId,isVacantProperty,isMergedProperty,isDeletedProperty,AHJCode,AHJText,DefaultInspectionTypeCode,DefaultInspectionTypeDescrition,ComplexMainId,NumberOfUnits,PropertyCreationDate,PropertyCategory,ErrorCode,ErrorMessage
41,41.0,41.0,41.0,135520,40,WA-27D03,310D-013-003-000,Sand Dollar Spa & Massage,7509,,Custer,Rd,W,,,Lakewood,WA,98499-8138,CREW,Crew,310D,Pierce,,,,-122.512778,47.189314,557,"Personal service, including barber & beauty shops",1.0,0.0,0.0,2100.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,0001-01-01T00:00:00,,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
42,42.0,42.0,42.0,135522,40,WA-27D03,310D-013-005-001,  Althea’s Footwear Solutions,7501,,Custer,Rd,W,,,Lakewood,WA,98499-8138,CREW,Crew,310D,Pierce,,,,-122.512665,47.189379,500,"Mercantile, business, Other",0.0,0.0,0.0,5500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,CREW,Crew,M,M,0001-01-01T00:00:00,,,2023-06-06T11:51:04.617,1786589.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
43,43.0,43.0,43.0,135523,40,WA-27D03,310D-013-007-000,Millenium Chiropractic,7517,,Custer,Rd,W,,,Lakewood,WA,98499-8138,CREW,Crew,310D,Pierce,,,,-122.512891,47.18925,340,"Clinics, doctors offices, hemodialysis cntr, othe",0.0,0.0,0.0,1800.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2019-11-20T14:39:43,471638.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
44,44.0,44.0,44.0,135524,40,WA-27D03,310D-013-008-000,Integrity Hearing Services,7525,,Custer,Rd,W,,,Lakewood,WA,98499-8138,CREW,Crew,310D,Pierce,,,,-122.513004,47.189185,340,"Clinics, doctors offices, hemodialysis cntr, othe",0.0,0.0,0.0,2500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2019-11-22T21:34:13.2,471639.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
45,45.0,45.0,45.0,135528,40,WA-27D03,310D-017-000-000,Meadow Park Trailer Mobile Home Park,7416,,Custer,Rd,W,,,Lakewood,WA,98499-7945,MH,Mobile Home Park,310D,Pierce,,,,-122.51181,47.190047,419,1 or 2 family dwelling,0.0,0.0,0.0,1624.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,MHP,MHP,0001-01-01T00:00:00,,,0001-01-01T00:00:00,,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
46,46.0,46.0,46.0,135530,40,WA-27D03,310D-019-000-000,Go Philly,7421,,Custer,Rd,W,,,Lakewood,WA,98499-7942,PREV,Prevention,310D,Pierce,,,,-122.512004,47.189423,161,Restaurant or cafeteria,0.0,0.0,50.0,2204.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,PREV,Prevention,B,B,0001-01-01T00:00:00,,,2024-02-06T14:29:53.833,2152174.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
47,47.0,47.0,47.0,135532,40,WA-27D03,310D-021-001-101,Light Dental Studios,7402,,Custer,Rd,W,,101,Lakewood,WA,98499-7944,CREW,Crew,310D,Pierce,,,,-122.51181,47.190552,342,"Doctor, dentist or oral surgeon office",1.0,0.0,0.0,2400.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2019-10-16T16:11:43,471646.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
48,48.0,48.0,48.0,135533,40,WA-27D03,310D-021-001-102,Pilates Plus,7402,,Custer,Rd,W,,102,Lakewood,WA,98499-7944,CREW,Crew,310D,Pierce,,,,-122.51189,47.190552,141,Athletic/health club,1.0,0.0,0.0,2390.0,NN,Not mixed use,1,Private,7.0,Built-Up,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,5,Vacant and secured,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,CREW,Crew,B,B,0001-01-01T00:00:00,,,2022-05-19T15:16:11.087,1637464.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
49,49.0,49.0,49.0,135534,40,WA-27D03,310D-021-001-103,Bloom Thai Cuisine,7402,,Custer,Rd,W,,103,Lakewood,WA,98499-7944,PREV,Prevention,310D,Pierce,,,,-122.51213,47.19055,161,Restaurant or cafeteria,1.0,0.0,0.0,1542.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,4,Under major renovation,0,None Present,0,"Detector power supply, Other",-,-,2,Partial System Present,9,Wet chemical system,0.0,21.0,Station 21,CREW,Crew,A-2,A-2,0001-01-01T00:00:00,,,2024-01-08T09:45:31.243,2155661.0,False,False,False,,,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
50,50.0,50.0,50.0,135536,40,WA-27D03,310D-021-001-105,Bella Salon & Spa,7402,,Custer,Rd,W,,105,Lakewood,WA,98499-7944,CREW,Crew,310D,Pierce,,,,-122.51231,47.19055,557,"Personal service, including barber & beauty shops",1.0,0.0,0.0,1000.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2019-10-16T16:19:53,471650.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
51,51.0,51.0,51.0,135537,40,WA-27D03,310D-021-002-000,Gravity Coffee,7406,,Custer,Rd,W,,,Lakewood,WA,98499-7943,CREW,Crew,310D,Pierce,,,,-122.51203,47.19032,160,"Eating, drinking places, other",1.0,0.0,0.0,1031.0,NN,Not mixed use,1,Private,6.0,Metal,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-16T10:40:19.79,2152173.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
52,52.0,52.0,52.0,135538,40,WA-27D03,310D-022-000-001,Holroyds Co. Inc.,7216,,Lakewood,Dr,W,,BLDG A-Office,Lakewood,WA,98499-7917,PREV,Prevention,310D,Pierce,,,,-122.51238,47.191519,599,Business office,1.0,0.0,0.0,5915.0,,,1,Private,,,,,,,2,In normal use,0,None Present,,,,,N,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,Used walleye08@hotmail.com. Property contains three buildings: A-Office; B-Maintenance; C-Warehouse,,2019-03-08T11:13:40,456563.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
53,53.0,53.0,53.0,135539,40,WA-27D03,310D-022-000-002,Holroyds Co. Inc  Maintenance Shop,7216,,Lakewood,Dr,W,,BLDG B,Lakewood,WA,98499-7917,PREV,Prevention,310D,Pierce,,,,-122.512984,47.191363,579,"Motor vehicle or boat sales, services, repair",2.0,0.0,0.0,8932.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,,,,,,,N,None Present,,,0.0,21.0,Station 21,,,S-1,S-1,0001-01-01T00:00:00,Property contains three buildings: A-Office; B-Maintenance; C-Warehouse,,2019-03-08T11:14:46,456562.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
54,54.0,54.0,54.0,135540,40,WA-27D03,310D-022-000-003,Contractors Machinery,7216,,Lakewood,Dr,W,,,Lakewood,WA,98499-7917,CREW,Crew,310D,Pierce,,,,-122.508673,47.194039,599,Business office,0.0,0.0,0.0,4240.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,S-1,S-1,0001-01-01T00:00:00,,,2019-11-05T09:25:29,471652.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
55,55.0,55.0,55.0,135545,40,WA-27D03,310D-023-001-005,Subway,7304,,Lakewood,Dr,W,,Suite 5,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.51028,47.1911,161,Restaurant or cafeteria,1.0,0.0,0.0,1200.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,BT,Beam Detector,0,None Present,,,0.0,21.0,Station 21,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-23T12:27:01.053,2152078.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
56,56.0,56.0,56.0,135548,40,WA-27D03,310D-023-001-008,K Properties Northwest,7304,,Lakewood,Dr,W,,Suite 8,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50982,47.19122,599,Business office,1.0,0.0,0.0,1200.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,3,Other sprinkler system,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-11-20T14:51:04,253691.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
57,57.0,57.0,57.0,135551,40,WA-27D03,310D-023-001-016,Master Pae's Karate,7304,,Lakewood,Dr,W,,Suite 15 & 16,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50981,47.19151,110,"Fixed-use recreation places, other",1.0,0.0,0.0,2000.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-11-20T15:42:48,253693.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
58,58.0,58.0,58.0,135553,40,WA-27D03,310D-023-001-018,Kiros Diamond Specialties,7304,,Lakewood,Dr,W,,Suite 18,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50968,47.19159,549,Specialty shop,1.0,0.0,0.0,900.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,M,M,0001-01-01T00:00:00,,,2018-11-20T15:59:10,253695.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
59,59.0,59.0,59.0,135554,40,WA-27D03,310D-023-001-019,The Needle Lounge,7304,,Lakewood,Dr,W,,Suite 19,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50965,47.19162,557,"Personal service, including barber & beauty shops",1.0,0.0,0.0,1845.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,Business can be accessed from rear through Glass doors “Dance Academy”,,2018-11-20T14:56:56,253696.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
60,60.0,60.0,60.0,135555,40,WA-27D03,310D-023-001-020,Adja African Hair Braiding,7304,,Lakewood,Dr,W,,Suite 20,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50957,47.19164,557,"Personal service, including barber & beauty shops",1.0,0.0,0.0,700.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-19T10:14:18,253697.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
61,61.0,61.0,61.0,135556,40,WA-27D03,310D-023-001-021,Vacant,7304,,Lakewood,Dr,W,,Suite 21,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50949,47.19163,NNN,,1.0,0.0,0.0,600.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,5,Vacant and secured,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,We walked by every open business in the structure. They all had proper numbers and none were 21. There are several vacant suites without proper numbering. Assuming this is one of those. ,,2018-11-20T16:10:23,253698.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
62,62.0,62.0,62.0,135558,40,WA-27D03,310D-023-001-023,Complete Physical Therapy,7304,,Lakewood,Dr,W,,Suite 23,Lakewood,WA,98499-7919,CREW,Crew,310D,Pierce,,,,-122.50933,47.19163,341,"Clinic, clinic-type infirmary",2.0,0.0,0.0,3421.0,59,Office use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-07-30T12:21:40,253700.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
63,63.0,63.0,63.0,135559,40,WA-27D03,310D-023-002-000,H & L Produce,7320,,Lakewood,Dr,W,,,Lakewood,WA,98499-7918,CREW,Crew,310D,Pierce,,,,-122.50919,47.191159,519,"Food and beverage sales, grocery store",1.0,0.0,0.0,4956.0,,,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,4,"Sprinkler, water flow detection",1,Present,2,Dry-pipe sprinkler,0.0,21.0,Station 21,,,M,M,0001-01-01T00:00:00,"Sprinkler Final - Approved

",,2018-12-19T10:06:49,253701.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
64,64.0,64.0,64.0,135561,40,WA-27D03,310D-025-000-001,Pay Northwest,7403,,Lakewood,Dr,W,,1,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,811.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:15:23,253702.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
65,65.0,65.0,65.0,135562,40,WA-27D03,310D-025-000-003,Brights hair design ,7403,,Lakewood,Dr,W,,3,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,557,"Personal service, including barber & beauty shops",0.0,0.0,0.0,1000.0,63,Military use,1,Private,0.0,Roof Covering Undetermined/Not Reported,,,0.0,Undetermined,2,In normal use,0,None Present,,,,,N,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-11-20T15:19:23,253703.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
66,66.0,66.0,66.0,135563,40,WA-27D03,310D-025-000-005,Unknown Business Office,7403,,Lakewood,Dr,W,,5,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.50811,47.19009,599,Business office,1.0,0.0,0.0,1100.0,,,1,Private,,,1.0,Enclosed building,,,2,In normal use,0,None Present,,,,,0,None Present,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-11-20T15:28:17,253704.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
67,67.0,67.0,67.0,135564,40,WA-27D03,310D-025-000-007,Asa Automative Service Assoc.,7403,,Lakewood,Dr,W,,7,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,2500.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,Under construction for a tap room,,2018-11-20T15:35:24,253705.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
68,68.0,68.0,68.0,135565,40,WA-27D03,310D-025-000-009,"Sweet P Insurance, Inc",7403,,Lakewood,Dr,W,,9,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1500.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:07:19,253706.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
69,69.0,69.0,69.0,135566,40,WA-27D03,310D-025-000-011,Christine Ford P.S.,7403,,Lakewood,Dr,W,,11,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,2000.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:02:14,253707.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
70,70.0,70.0,70.0,135567,40,WA-27D03,310D-025-000-013,State Farm Insurance,7403,,Lakewood,Dr,W,,13,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1200.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T13:54:02,253708.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
71,71.0,71.0,71.0,135568,40,WA-27D03,310D-025-002-002,Country Financial,7403,,Lakewood,Dr,W,,2,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1200.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:22:24,253709.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
72,72.0,72.0,72.0,135569,40,WA-27D03,310D-025-002-004,Va Home Loans,7403,,Lakewood,Dr,W,,4,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1100.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:27:11,253710.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
73,73.0,73.0,73.0,135570,40,WA-27D03,310D-025-002-006,Thrivent Financial,7403,,Lakewood,Dr,W,,6,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1066.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:32:02,253711.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
74,74.0,74.0,74.0,135571,40,WA-27D03,310D-025-002-008,Whitener Rainey P.S.,7403,,Lakewood,Dr,W,,8,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,340,"Clinics, doctors offices, hemodialysis cntr, othe",0.0,0.0,0.0,1000.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,Is being joined with unit 7 to make a tap room. Under construction,,2018-11-20T15:37:45,253712.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
75,75.0,75.0,75.0,135572,40,WA-27D03,310D-025-002-010,Vacant,7403,,Lakewood,Dr,W,,10,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,NNN,,0.0,0.0,0.0,900.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:40:48,253713.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
76,76.0,76.0,76.0,135573,40,WA-27D03,310D-025-002-012,Vacant,7403,,Lakewood,Dr,W,,12,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,NNN,,0.0,0.0,0.0,1066.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-17T14:37:15,253714.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
77,77.0,77.0,77.0,135574,40,WA-27D03,310D-025-002-014,Smart Cable Co,7403,,Lakewood,Dr,W,,14,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,1066.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-12-19T10:20:28,253715.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
78,78.0,78.0,78.0,135575,40,WA-27D03,310D-025-002-015,All Tech Mortgage,7403,,Lakewood,Dr,W,,2,Lakewood,WA,98499-7951,CREW,Crew,310D,Pierce,,,,-122.508778,47.190546,599,Business office,0.0,0.0,0.0,100.0,,,1,Private,,,,,,,5,Vacant and secured,,,,,,,,,,,0.0,21.0,Station 21,,,B,B,0001-01-01T00:00:00,,,2018-11-20T15:12:16,253716.0,True,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
79,79.0,79.0,79.0,135579,40,WA-27D03,310D-030-000-000,Sundance Apartments,7503,,Lakewood,Dr,W,,,Lakewood,WA,98499-3158,CREW,Crew,310D,Pierce,,,,-122.508708,47.189372,429,Multifamily dwelling,2.0,0.0,0.0,66816.0,NN,Not mixed use,1,Private,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,10,Undetermined,,,,,U,Undetermined,,,0.0,21.0,Station 21,,,R-2,R-2,0001-01-01T00:00:00,"Limited access, 2story common attic. ",,2018-11-07T10:52:58,253458.0,False,False,False,3.0,27D03,,,,104.0,2016-11-18T20:19:35.493,Commercial,0,
80,80.0,80.0,80.0,135599,40,WA-27D03,310D-047-000-001,Starbucks,5422,,74th,St,W,,A,Lakewood,WA,98499-7900,CREW,Crew,310D,Pierce,,,,-122.50888,47.190571,160,"Eating, drinking places, other",0.0,0.0,0.0,1502.0,,,1,Private,,,,,,,2,In normal use,,,,,,,,,,,0.0,21.0,Station 21,CREW,Crew,B,B,0001-01-01T00:00:00,,,2024-01-17T10:26:57.01,2152138.0,False,False,False,3.0,27D03,,,,0.0,2016-11-18T20:19:35.493,Commercial,0,
81,81.0,81.0,81.0,135607,40,WA-27D03,341C-001-000-000,(Shell) Western State Hospital,9601,,Steilacoom,Blvd,SW,,,Lakewood,WA,98498-4798,PREV,Prevention,341C,Pierce,,,,-122.568998,47.176812,500,"Mercantile, business, Other",0.0,0.0,0.0,0.0,,,4,State or province,,,,,,,2,In normal use,,,,,,,,,,,0.0,24.0,Station 24,PREV,Prevention,SHELL,Shell,0001-01-01T00:00:00,Keys checked for building 28. All keys current and location noted on Fire Dept mapping program (FDSU),,2023-11-14T11:37:45.33,2119411.0,False,False,False,,,,,3222.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
82,82.0,82.0,82.0,135608,40,WA-27D03,341C-001-001-000,WSH - Maintenance Office,9601,,Steilacoom,Blvd,SW,,Building 1,Lakewood,WA,98498-7212,PREV,Prevention,341C,Pierce,,,,-122.570444,47.179184,599,Business office,1.0,0.0,10.0,7623.0,0,"Mixed use, Other",4,State or province,2.0,Composition Shingles,1.0,Enclosed building,9.0,V-B Unprotected Wood Frame,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,0,None Present,,,0.0,24.0,Station 24,PREV,Prevention,B,B,0001-01-01T00:00:00,,,2023-03-30T11:11:44.883,1820414.0,False,False,False,3.0,27D03,,,3222.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
83,83.0,83.0,83.0,135609,40,WA-27D03,341C-001-002-000,WSH - Maintenance Equipment,9601,,Steilacoom,Blvd,SW,,Building 2,Lakewood,WA,98498-7212,PREV,Prevention,341C,Pierce,,,,-122.569719,47.179451,800,"Storage, Other",1.0,0.0,0.0,3936.0,60,Industrial use,4,State or province,6.0,Metal,0.0,"Structure type, Other",6.0,III-B Unprotected Combustible,2,In normal use,1,Present,4,Hardwire with battery backup,2,Heat,0,None Present,,,0.0,24.0,Station 24,PREV,Prevention,S-1,S-1,0001-01-01T00:00:00,Fire alarm control panel for maintenance building #2 is located in Carpenter Shop #34,,2023-10-05T11:14:15.8,1820415.0,False,False,False,3.0,27D03,,,3222.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
84,84.0,84.0,84.0,135610,40,WA-27D03,341C-001-003-000,WSH - Maintenance Shop,9601,,Steilacoom,Blvd,SW,,Building 3,Lakewood,WA,98498-7212,PREV,Prevention,341C,Pierce,,,,-122.569565,47.179173,891,Warehouse,1.0,0.0,0.0,9382.0,,,4,State or province,7.0,Built-Up,1.0,Enclosed building,2.0,I-B Fire Resistive Non-Combustible,2,In normal use,1,Present,4,Hardwire with battery backup,5,More than one type present,0,None Present,,,0.0,24.0,Station 24,PREV,Prevention,S-1,S-1,0001-01-01T00:00:00,,,2023-10-05T08:54:00.147,1820416.0,False,False,False,3.0,27D03,,,3222.0,0.0,2016-11-18T20:19:35.493,Commercial,0,
